시설물명,시설물구분,시설물소재지,준공일자
삼평터널,터널,울산광역시 울주군 온산읍 삼평리,19781231
남창터널,터널,울산광역시 울주군 온양읍 고산리,19351216
고산터널,터널,울산광역시 울주군 온양읍 고산리,19771231
진동터널,터널,울산광역시 울주군 온양읍 발리,19351216
주령터널,터널,부산광역시 사상구 주례동,19341201
장복산터널,터널,경상남도 창원시 성산구 천선동,19240924
밀양터널(복),터널,경상남도 밀양시 교동,19440322
욱천교,교량,서울특별시 용산구 신계동,19290920
곡능천제5교,교량,경기도 고양시 덕양구 벽제동,19600430
원당가도교,교량,경기도 고양시 덕양구 고양대로1315번길,19861230
연희터널,터널,서울특별시 서대문구 창천동,19060403
아현터널(하),터널,서울특별시 서대문구 충정로2가,19060403
의영터널(하),터널,서울특별시 서대문구 북아현동,19060403
의영터널(상),터널,서울특별시 서대문구 북아현동,19060403
아현터널(상),터널,서울특별시 서대문구 충정로2가,19060403
급경사지(여천선-14),절토사면,전라남도 여수시 월내동,19690501
급경사지(경전선-26),절토사면,전라남도 보성군 득량면 마천리,19680305
보성천교,교량,전라남도 보성군 노동면 평동로,19220701
광양만교,교량,전라남도 광양시 제철로,19870621
중흥천교,교량,전라남도 여수시 흥국사길,19690501
벌교천교,교량,전라남도 보성군 벌교읍 신정길,19220701
이사천교,교량,전라남도 순천시 교량연동길,19220701
순천천교,교량,전라남도 순천시 역전길,19220701
현월터널,터널,전라남도 광양시 광양읍 익신길,19870430
철도옹벽(영-69k.565),옹벽,경상북도 봉화군 석포면,19551129
철도옹벽(영-69k.350),옹벽,경상북도 봉화군 석포면,19550930
철도옹벽(영-67k.665),옹벽,경상북도 봉화군 석포면,19550609
대평천교,교량,경상북도 의성군 금성면,19380910
미천제2교,교량,경상북도 안동시 일직면,19390731
미천제4교,교량,경상북도 안동시 일직면,19390820
미천제5교,교량,경상북도 안동시 남후면,19390820
성낙천교,교량,경상북도 안동시 신흥동,19420401
도촌천제2교,교량,경상북도 봉화군 봉화읍,19551231
석포천교,교량,경상북도 봉화군 석포면,19551231
결둔천제1교,교량,경상북도 봉화군 석포면,19551231
비동천제1교,교량,경상북도 봉화군 소천면,19551231
금강교(단),교량,경상북도 문경시 산양면,19311015
"영강교(경북선,단)",교량,경상북도 문경시 신흥동,19311015
이안천교(단),교량,경상북도 상주시 이안면,19311015
세천교(단),교량,경상북도 상주시 초산동,19311015
후천교(단),교량,경상북도 상주시 가장동,19311015
소천교(단),교량,경상북도 상주시 지천동,19311015
내성천교(영),교량,경상북도 봉화군 봉화읍,19551231
서천교,교량,경상북도 영주시 가흥2동,19381015
미천제1교,교량,경상북도 의성군 단촌면,19390731
안동낙동강교,교량,경상북도 안동시 당북동,19380721
금천교,교량,경상북도 군위군 우보면,19380820
석천교,교량,경상북도 영주시 가흥동,19551231
한천교,교량,경상북도 예천군 예천읍,19551231
미천제3교,교량,경상북도 안동시 일직면,19390820
죽령터널,터널,충청북도 단양군 대강면,19400510
업동터널,터널,경상북도 의성군 단촌면,19390731
철도옹벽(중-279k.900),옹벽,경상북도 의성군 단촌면,19420401
철도옹벽(중-254k.125),옹벽,경상북도 안동시 법흥동,19420401
철도옹벽(영-73k.590),옹벽,경상북도 봉화군 석포면 석포리,19550930
철도옹벽(영-73k.350),옹벽,경상북도 봉화군 석포면 석포리,19550730
철도옹벽(영-71k.821),옹벽,경상북도 봉화군 석포면 승부리,19550930
철도옹벽(경-89k.041),옹벽,경상북도 예천군 예천읍 고평리,19631230
철도옹벽(영-78k.305),옹벽,경상북도 봉화군 석포면 석포리,19551104
철도옹벽(중-193k.601),옹벽,충청북도 단양군 대강면 용부원리,19391001
철도옹벽(영-26k.150),옹벽,경상북도 봉화군 법전면 풍정리,19540831
철도옹벽(영-67k.905),옹벽,경상북도 봉화군 석포면 승부리,19550930
철도옹벽(영-66k.055),옹벽,경상북도 울진군 서면 전곡리,19550503
철도옹벽(영-61k.626),옹벽,경상북도 봉화군 소천면 분천리,19540915
철도옹벽(영-57k.680),옹벽,경상북도 봉화군 소천면 분천리,19551212
철도옹벽(영-57k.530),옹벽,경상북도 봉화군 소천면 분천리,19551214
철도옹벽(영-57k.300),옹벽,경상북도 봉화군 소천면 분천리,19551214
철도옹벽(영-53k.600),옹벽,경상북도 봉화군 소천면 현동리,19551110
철도옹벽(영-50k.900),옹벽,경상북도 봉화군 소천면 현동리,19560315
철도옹벽(중-271k.715),옹벽,경상북도 안동시 일직면,19420401
철도옹벽(중-271k.233),옹벽,경상북도 안동시 일직면,19420401
철도옹벽(영-75k.430),옹벽,경상북도 봉화군 석포면,19550820
철도옹벽(영-74k.515),옹벽,경상북도 봉화군 석포면 석포리,19550930
철도옹벽(중-335k.758),옹벽,경상북도 영천시 청통면 호당리,19381111
철도옹벽(중-319k.065),옹벽,경상북도 영천시 신녕면 화남리,19380808
철도옹벽(중-290k.890),옹벽,경상북도 의성군 금성면 하리,19660918
철도옹벽(영-74k.105),옹벽,경상북도 봉화군 석포면 석포리,19551120
철도옹벽(중-249k.182),옹벽,경상북도 안동시 안막동,19420401
철도옹벽(중-242k.145),옹벽,경상북도 안동시 북후면,19420401
철도옹벽(영-26k.101),옹벽,경상북도 봉화군 법전면 풍정리,19540831
면목빗물펌프장,하천,서울특별시 중랑구 동일로,19760731
묵동수문,하천,서울특별시 중랑구 묵1동,19700101
면목배수문,하천,서울특별시 중랑구 면목5동,19760630
면목제3수문,하천,서울특별시 중랑구 면목4동,19690101
면목제2수문,하천,서울특별시 중랑구 면목4동,19860101
면목제1수문,하천,서울특별시 중랑구 면목4동,19690101
천변우로14교,교량,광주광역시 동구 서남동,19870901
천변우로13교,교량,광주광역시 동구 서남동,19870901
천변우로12교,교량,광주광역시 동구 서남동,19870901
천변우로11교,교량,광주광역시 동구 서남동,19870901
천변우로10교,교량,광주광역시 동구 서남동,19870901
천변우로9교,교량,광주광역시 동구 서남동,19870901
천변우로8교,교량,광주광역시 동구 서남동,19870901
천변우로7교,교량,광주광역시 동구 학동,19870901
몽탄정수장,상하수도,전라남도 무안군 몽탄면,19870630
가은상수도,상하수도,경상북도 문경시 가은읍,19760101
문경상수도,상하수도,경상북도 문경시 문경읍,19780101
별암교(구),교량,경상북도 문경시 신기동,19811130
영강교,교량,경상북도 문경시 흥덕동,19860101
원주천교량,교량,강원도 원주시 평원동,19420402
무수고가,교량,서울특별시 도봉구 도봉동,19841224
한천천교,교량,서울특별시 성동구 마장동,19140816
도봉고가,교량,서울특별시 도봉구 도봉동,19841224
한천교(망우선),교량,서울특별시 동대문구 중화동,19631230
차탄천교,교량,경기도 연천군 청산읍,19140816
한탄천교,교량,경기도 연천군 청산읍,19140816
망월고가,교량,경기도 의정부시 호원동,19841224
호원고가,교량,경기도 의정부시 호원동,19841224
장거천,교량,경기도 연천군 신서면,19140816
제천천제3교,교량,충청북도 제천시 봉양읍,19800416
옹벽(충북선 93.735(상우),옹벽,충청북도 충주시 동량면,19800101
옹벽(태백선 75.405),옹벽,강원도 정선군 사북읍,19651025
옹벽(태백선 67.383),옹벽,강원도 정선군 남면,19641221
옹벽(정선선 43.400),옹벽,강원도 정선군 북평면,19710429
옹벽(충북선 101.820(상우),옹벽,충청북도 충주시 산척면,19800101
옹벽(충북선 100.175(상우),옹벽,충청북도 충주시 산척면,19800101
옹벽(충북선 99.928(하우),옹벽,충청북도 충주시 산척면,19800101
옹벽(충북선 93.720(하좌),옹벽,충청북도 충주시 동량면,19800101
옹벽(충북선 108.400(상우),옹벽,충청북도 제천시 봉양읍,19800101
옹벽(충북선 104.370(상우),옹벽,충청북도 제천시 백운면,19800101
옹벽(정선선 9k056),옹벽,강원도 정선군 남면,19661015
옹벽(함백선 8.741),옹벽,강원도 정선군 신동읍,19761230
옹벽(정선선 44.815),옹벽,강원도 정선군 북면,19750411
옹벽(정선선 44.090),옹벽,강원도 정선군 북면,19741129
옹벽(정선선 28.387),옹벽,강원도 정선군 북평면,19710630
옹벽(정선선 27.452),옹벽,강원도 정선군 북평면,19710630
옹벽(정선선 27.097),옹벽,강원도 정선군 북평면,19710630
옹벽(정선선 26.737),옹벽,강원도 정선군 북평면,19710630
옹벽(정선선 23.124),옹벽,강원도 정선군 정선읍,19661030
옹벽(정선선 7k189),옹벽,강원도 정선군 남면,19660905
옹벽(정선선 4k056),옹벽,강원도 정선군 남면,19660929
옹벽(정선선1.920),옹벽,강원도 정선군 남면,19660929
옹벽(태백선 76.787),옹벽,강원도 정선군 사북읍,19651025
옹벽(태백선 74.892),옹벽,강원도 정선군 사북읍,19651025
옹벽(태백선 74.567),옹벽,강원도 정선군 사북읍,19651025
옹벽(태백선 72.100),옹벽,강원도 정선군 남면,19650825
옹벽(태백선 70.486),옹벽,강원도 정선군 남면,19650825
옹벽(태백선 70.112),옹벽,강원도 정선군 남면,19650825
옹벽(태백선 67.754),옹벽,강원도 정선군 남면,19651030
옹벽(태백선 67.014),옹벽,강원도 정선군 남면,19651030
옹벽(태백선 63.246),옹벽,강원도 정선군 남면,19641125
옹벽(태백선83k400),옹벽,강원도 정선군 고한읍,19731016
옹벽(태백선81k430),옹벽,강원도 정선군 고한읍 고한리,19731016
옹벽(태백선79k930),옹벽,강원도 정선군 고한읍 고한리,19660110
남한강교(상),교량,충청북도 충주시 용탄동,19580810
남한강교(하),교량,충청북도 충주시 용탄동,19791229
달천천제2교(상),교량,충청북도 충주시 용광동,19791229
달천천제2교(하),교량,충청북도 충주시 용광동,19791229
조동천교량,교량,강원도 정선군 신동읍,19641222
명암천교(상),교량,충청북도 충주시 명서리,19590131
삼탄천교(상),교량,충청북도 충주시 산척면,19801231
덕상천교량,교량,충청북도 단양군 단양읍,19851223
매곡천교량,교량,충청북도 제천시 봉양읍,19420402
판부천교량,교량,강원도 원주시 판부면,19420402
송월천교량,교량,강원도 정선군 정선읍,19681228
제천천제1교(상하),교량,충청북도 제천시 봉양읍,19810519
진소천교(상),교량,충청북도 충주시 산척면 석천리,19590131
진소천교(하),교량,충청북도 충주시 산척면,19791216
제천천제2교(복),교량,충청북도 제천시 봉양읍,19810519
동명천교량,교량,강원도 정선군 정선읍,19651110
동남천8교량,교량,강원도 정선군 남면,19660925
동남천1교량,교량,강원도 정선군 남면,19641117
신동천교량,교량,강원도 정선군 신동읍,19641205
초리천1교량,교량,강원도 영월군 영월읍,19560227
평창강교량,교량,강원도 영월군 남면,19540802
대곡천교량,교량,강원도 정선군 북면,19660905
여량천1교량,교량,강원도 정선군 북면,19710608
오대천교량,교량,강원도 정선군 북평면,19681228
함백제1터널,터널,강원도 정선군 신동읍,19761230
인등터널(복),터널,충청북도 충주시 동량면,19801230
